"id","serverTime","userTime","gameVersion","playerId","playerBirthdate","playerRegion","playerCountry","playerGender","playerExternalId","playerCustomData","type","coordinates","section","customData.language","customData.platform","customData.controls","customData.localplayerguid","customData.sametab","customData.device","customData.option","customData.sound","customData.gamelevel","customData","customData.dnabit"
"bc6f1374-e01a-4cfd-a1fe-bb965ec72ba9","2015-09-21T08:55:02.854Z","2015-09-21T08:55:06.067Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","e297d761-a82c-42fb-b10f-1d161e75f897",,,,,,,"equip","[-33, 318]","Checkpoint08",,,,,,"""PRTETR:RBS1:REPR3:DTER""",,,,,
"2fff9b79-f2d5-44dc-b150-6c68a83936e1","2015-09-21T09:21:48.048Z","2015-09-21T09:21:51.258Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","7bddb669-a40c-451d-a8ce-87bab5834f15",,,,,,,"start","[-6, 143]","",,,,,,,,,,"null",
"65e483da-488e-432c-956c-9ca2a495d617","2015-09-21T09:21:59.482Z","2015-09-21T09:22:02.674Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","7bddb669-a40c-451d-a8ce-87bab5834f15",,,,,,,"reach","[-2, 134]","Checkpoint01",,,,,,,,,,"null",
"182c78e0-52a9-4b18-b88f-cedab4acd238","2015-09-21T09:22:04.061Z","2015-09-21T09:22:07.272Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","7bddb669-a40c-451d-a8ce-87bab5834f15",,,,,,,"pickup","[72, 97]","Checkpoint01",,,,,,,,,,,"""PRCONS:RBS2:MOV:DTER"""
"db869d21-7aaf-4ff4-b1e1-9b9dc5ca46c4","2015-09-21T09:22:18.682Z","2015-09-21T09:22:21.849Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","7bddb669-a40c-451d-a8ce-87bab5834f15",,,,,,,"equip","[72, 97]","Checkpoint01",,,,,,"""PRCONS:RBS2:MOV:DTER""",,,,,
"0096ecc6-4ba0-43a7-974c-da02c8f110fb","2015-09-21T09:22:33.548Z","2015-09-21T09:22:36.746Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","7bddb669-a40c-451d-a8ce-87bab5834f15",,,,,,,"reach","[108, 138]","Checkpoint02",,,,,,,,,,"null",
"fad0c9b6-eb20-4673-bf98-d7f2c5531dc2","2015-09-21T09:31:21.317Z","2015-09-21T09:31:24.502Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","7f0cdf69-a371-4098-8263-72d8b8322ec2",,,,,,,"start","[-6, 143]","",,,,,,,,,,"null",
"92c8d3c8-0a8c-4206-9d08-02927edbf646","2015-09-21T10:02:18.019Z","2015-09-21T10:02:20.635Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","b5ab445a-56c9-4c5b-a6d0-86e8a286cd81",,,,,,,"configure","[-6, 143]","",,,"""LeftClickToMove""",,,,,,,,
"c2e3246a-2191-49bf-b150-ed735af237e2","2015-09-21T10:02:18.017Z","2015-09-21T10:02:20.626Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","b5ab445a-56c9-4c5b-a6d0-86e8a286cd81",,,,,,,"configure","[-6, 143]","",,,"""AbsoluteWASD""",,,,,,,,
"d71e76ce-a603-47b8-9a97-01e206ee9c87","2015-09-21T10:02:18.210Z","2015-09-21T10:02:21.359Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","43f12f4c-cdd6-423b-b7eb-e3e75bc4f845",,,,,,,"start","[-6, 143]","",,,,,,,,,,"null",
