"id","serverTime","userTime","gameVersion","playerId","playerBirthdate","playerRegion","playerCountry","playerGender","playerExternalId","playerCustomData","type","coordinates","section","customData.biobrick","customData.platform","customData.localplayerguid","customData.devices","customData.sametab","customData.device","customData.slot","customData.energy","customData.option","customData.sound","customData.dnabit","customData.duration","customData.nanobot","customData.count","customData.plasmid","customData.language","customData.total","customData.controls","customData.message","customData.chapter","customData.life","customData.source"
"0159a271-d3b3-4a93-9ceb-e9c7da6c5440","2017-05-13T07:34:39.656Z","2017-05-13T07:34:37.984Z","915953b4-f9e1-41ca-acc4-4e4e90667102","24a9ae22-935b-4585-ba5c-1850118da8d5",,,,,,,"start","[-229, -608]","",,"""android""","""d6826fd9-a6fc-4046-b974-68e50576183f""",,,,,,,,,,,,,,,,,,,
"a6bb4f77-394d-451d-9bf1-74188eeecc75","2017-05-13T07:34:39.908Z","2017-05-13T07:34:38.325Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"remove","[-623, -694]","tutorial1.Checkpoint05","""FLUO2""",,,"""slot0[PRCONS:RBS1:FLUO1:DTER], slot1[PRBAD3:RBS2:null:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"37aaaba1-6df2-4000-97cc-89707ffc292b","2017-05-13T07:34:41.468Z","2017-05-13T07:34:39.896Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"remove","[-623, -694]","tutorial1.Checkpoint05","""FLUO1""",,,"""slot0[PRCONS:RBS1:null:DTER], slot1[PRBAD3:RBS2:null:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"43f85b21-e4da-4e27-9568-ceb9423ee2ad","2017-05-13T07:34:42.259Z","2017-05-13T07:34:40.671Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"craft","[-623, -694]","tutorial1.Checkpoint05",,,,"""slot0[PRCONS:RBS1:FLUO2:DTER], slot1[PRBAD3:RBS2:null:DTER]""",,"""PRCONS:RBS1:FLUO2:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"ff94f065-9f6c-4bc9-9a82-2285fe021155","2017-05-13T07:34:42.261Z","2017-05-13T07:34:40.675Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-623, -694]","tutorial1.Checkpoint05","""FLUO2""",,,"""slot0[PRCONS:RBS1:FLUO2:DTER], slot1[PRBAD3:RBS2:null:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"1164d1ed-5200-4643-82ca-981b27b4b179","2017-05-13T07:34:44.486Z","2017-05-13T07:34:42.895Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"select","[-623, -694]","tutorial1.Checkpoint05",,,,"""slot0[PRCONS:RBS1:FLUO2:DTER], slot1[PRBAD3:RBS2:null:DTER]""",,,"""slot1""","""100""",,,,,,,,,,,,,"""100""",
"7fccbc55-2db6-484d-8d05-a1e40c89d677","2017-05-13T07:34:46.924Z","2017-05-13T07:34:45.338Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-623, -694]","tutorial1.Checkpoint05","""FLUO1""",,,"""slot0[PRCONS:RBS1:FLUO2:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"8cbe02a6-c9bc-48f3-b73c-2e3bb6889988","2017-05-13T07:34:55.496Z","2017-05-13T07:34:53.924Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"remove","[-623, -694]","tutorial1.Checkpoint05","""FLUO2""",,,"""slot0[PRCONS:RBS1:null:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"513683e5-3e08-4be7-9f07-831716c93f32","2017-05-13T07:34:58.316Z","2017-05-13T07:34:56.743Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-623, -694]","tutorial1.Checkpoint05","""MOV""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"678ea2ce-7968-4ce9-9188-a470755efbe5","2017-05-13T07:35:17.828Z","2017-05-13T07:35:16.254Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-632, -654]","tutorial1.Checkpoint05","""FLUO2""",,,"""slot0[PRCONS:RBS1:FLUO2:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"41f1d4db-08f5-452f-8fa7-256bb070ec8e","2017-05-13T07:35:26.283Z","2017-05-13T07:35:24.710Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-632, -654]","tutorial1.Checkpoint05","""MOV""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"f1ca5208-8a93-472a-8805-1c0fb735a1b9","2017-05-13T07:35:43.166Z","2017-05-13T07:35:41.593Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"newfurthest","[-695, -589]","tutorial1.Checkpoint06",,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,,,"""100""",,,,"null",,,,,,,,"""5""","""100""",
"e4a954f5-7928-4d5b-a55c-f1a2c62908be","2017-05-13T07:35:43.168Z","2017-05-13T07:35:41.594Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"newownrecord","[-695, -589]","tutorial1.Checkpoint06",,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,,,"""100""",,,,"""30""",,,,,,,,"""4""","""100""",
"19efe80e-2c9e-4873-9478-53b1909445b2","2017-05-13T07:35:43.166Z","2017-05-13T07:35:41.592Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"reach","[-695, -589]","tutorial1.Checkpoint06",,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"67658bd3-2845-4160-af46-1fb3a79b5990","2017-05-13T07:36:22.643Z","2017-05-13T07:36:21.070Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-630, -659]","tutorial1.Checkpoint06",,,,"""slot0[PRCONS:RBS1:FLUO2:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,"""PRCONS:RBS1:FLUO2:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"c623a19c-b312-4f65-8654-a8b7ba5adf74","2017-05-13T07:36:26.264Z","2017-05-13T07:36:24.692Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-630, -659]","tutorial1.Checkpoint06","""MOV""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"a617d23f-b39e-4b83-82e4-f95c4f15f8ea","2017-05-13T07:36:28.660Z","2017-05-13T07:36:27.084Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"remove","[-630, -659]","tutorial1.Checkpoint06","""FLUO1""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:null:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"8c3f744d-d1dd-4343-bcfe-b0be6b5f3481","2017-05-13T07:36:29.511Z","2017-05-13T07:36:27.939Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-630, -659]","tutorial1.Checkpoint06","""MOV""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"0ef1ecf1-66c4-42f1-b6af-fb94ddd067a2","2017-05-13T07:36:52.249Z","2017-05-13T07:36:50.671Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"death","[-802, -427]","tutorial1.Checkpoint06",,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""0""","""ENEMY"""
"edbde83f-3d98-4724-a5aa-781d0887cb63","2017-05-13T07:36:54.008Z","2017-05-13T07:36:52.224Z","915953b4-f9e1-41ca-acc4-4e4e90667102","24a9ae22-935b-4585-ba5c-1850118da8d5",,,,,,,"selectmenu","[-229, -608]","",,,,"""""",,,,"""100""","""SANDBOX""",,,,,,,,,,,,"""100""",
"d49b8792-6c10-46e0-80bf-cfe3dbcdd570","2017-05-13T07:37:14.141Z","2017-05-13T07:37:12.569Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"death","[-1090, -655]","tutorial1.Checkpoint06",,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""0""","""ENEMY"""
"ed709c9f-e055-487e-949b-1a5fe54f037b","2017-05-13T07:37:45.166Z","2017-05-13T07:37:43.595Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"pickup","[-1026, -791]","tutorial1.Checkpoint06",,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:MOV:DTER]""",,,,"""100""",,,"""PRCONS""",,,,,,,,,,"""100""",
"925e28c9-9e83-4974-90cf-3b68db052803","2017-05-13T07:37:45.928Z","2017-05-13T07:37:44.348Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"newfurthest","[-996, -806]","tutorial1.Checkpoint07",,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:MOV:DTER]""",,,,"""100""",,,,"null",,,,,,,,"""6""","""100""",
"d1a0b650-2e99-4739-a53b-56206df4923f","2017-05-13T07:37:45.931Z","2017-05-13T07:37:44.347Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"reach","[-996, -806]","tutorial1.Checkpoint07",,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"cc2d0150-ea1f-49c6-87ce-5f35476731d9","2017-05-13T07:37:46.243Z","2017-05-13T07:37:44.349Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"newownrecord","[-996, -806]","tutorial1.Checkpoint07",,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:MOV:DTER]""",,,,"""100""",,,,"""22""",,,,,,,,"""5""","""100""",
"0dd0fc75-89cd-4747-bf2d-a563959f65a0","2017-05-13T07:38:25.529Z","2017-05-13T07:38:23.957Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-995, -964]","tutorial1.Checkpoint07","""FLUO1""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"c47df969-40e6-4cbd-8f68-99d383afa4a4","2017-05-13T07:38:38.042Z","2017-05-13T07:38:36.468Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"remove","[-1001, -960]","tutorial1.Checkpoint07",,,,"""slot0[PRCONS:RBS1:MOV:DTER]""",,"""PRBAD3:RBS2:FLUO1:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"8047e1bc-e635-4f9b-ae0e-a99b619ba595","2017-05-13T07:38:52.966Z","2017-05-13T07:38:51.396Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-1001, -960]","tutorial1.Checkpoint07","""PRBAD3""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:null:null:null]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"e7aca0ea-91fe-4a2c-8b56-98d7f871aec7","2017-05-13T07:38:54.132Z","2017-05-13T07:38:52.559Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-1001, -960]","tutorial1.Checkpoint07","""PRCONS""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRCONS:null:null:null]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"c3fbb128-3dc6-4d34-9ee2-81a5104059b2","2017-05-13T07:38:56.883Z","2017-05-13T07:38:55.311Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-1001, -960]","tutorial1.Checkpoint07","""RBS2""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRCONS:RBS2:null:null]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"8d18210b-cb22-4a3c-ab6c-8a7be4bc297d","2017-05-13T07:38:58.471Z","2017-05-13T07:38:56.899Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-1001, -960]","tutorial1.Checkpoint07","""FLUO2""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRCONS:RBS2:FLUO2:null]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"f063632d-2b6f-4b5f-8d7a-eb9fe1ae26bd","2017-05-13T07:38:59.530Z","2017-05-13T07:38:57.958Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-1001, -960]","tutorial1.Checkpoint07","""FLUO1""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRCONS:RBS2:FLUO1:null]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"b0728619-5e59-4f96-a3d7-2053351b9eed","2017-05-13T07:39:00.167Z","2017-05-13T07:38:58.596Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-1001, -960]","tutorial1.Checkpoint07","""DTER""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRCONS:RBS2:FLUO1:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"16e3bf78-2536-49c3-98c9-139e05c57462","2017-05-13T07:39:03.869Z","2017-05-13T07:39:02.296Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-1001, -960]","tutorial1.Checkpoint07","""PRBAD3""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"bf471bff-4906-4d79-bbb5-cf2b306f6259","2017-05-13T07:39:06.945Z","2017-05-13T07:39:05.357Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-1001, -960]","tutorial1.Checkpoint07",,,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,"""PRCONS:RBS1:FLUO1:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"5e0149c7-e0d7-46fa-be11-149728199d88","2017-05-13T07:39:14.030Z","2017-05-13T07:39:12.457Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"remove","[-997, -965]","tutorial1.Checkpoint07","""RBS1""",,,"""slot0[PRCONS:null:MOV:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"32ccdd6e-4916-41c1-848e-0b3337e61cc4","2017-05-13T07:39:16.943Z","2017-05-13T07:39:15.371Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-997, -965]","tutorial1.Checkpoint07","""RBS1""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"1f190621-e5a5-450c-89bf-d5c7b03d09c0","2017-05-13T07:39:19.741Z","2017-05-13T07:39:18.168Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"remove","[-997, -965]","tutorial1.Checkpoint07","""MOV""",,,"""slot0[PRCONS:RBS1:null:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"5c6c768a-5f44-4747-969a-0fcf345b2562","2017-05-13T07:39:22.659Z","2017-05-13T07:39:21.086Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-997, -965]","tutorial1.Checkpoint07","""FLUO2""",,,"""slot0[PRCONS:RBS1:FLUO2:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"8f889ef7-2f3b-4462-910e-15090a24081a","2017-05-13T07:39:28.575Z","2017-05-13T07:39:27.002Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-997, -965]","tutorial1.Checkpoint07",,,,"""slot0[PRCONS:RBS1:FLUO2:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,"""PRBAD3:RBS2:FLUO1:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"93cf9adc-f24c-4235-9ee8-06ab6e71ad59","2017-05-13T07:39:29.203Z","2017-05-13T07:39:27.629Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-997, -965]","tutorial1.Checkpoint07",,,,"""slot0[PRCONS:RBS1:FLUO2:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,"""PRBAD3:RBS2:FLUO1:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"e6bc7582-e531-4966-92c4-dd3f1f6f2a52","2017-05-13T07:39:29.522Z","2017-05-13T07:39:27.949Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-997, -965]","tutorial1.Checkpoint07",,,,"""slot0[PRCONS:RBS1:FLUO2:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,"""PRBAD3:RBS2:FLUO1:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"0a2bbd7a-5181-4271-87ea-9835e1d851c4","2017-05-13T07:39:29.736Z","2017-05-13T07:39:28.164Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-997, -965]","tutorial1.Checkpoint07",,,,"""slot0[PRCONS:RBS1:FLUO2:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,"""PRBAD3:RBS2:FLUO1:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"8b5757db-1d7b-4f0b-b869-bbbf9e37e0bb","2017-05-13T09:09:32.410Z","2017-05-13T09:09:30.625Z","915953b4-f9e1-41ca-acc4-4e4e90667102","9613ac95-f028-46ba-a17c-fdd23f0ae29c",,,,,,,"hint","[-288, -449]","tutorial1.Checkpoint01",,,,,,,,,,,,,,,,,,,"""PUTMOVBACK""",,,
"00c6ed45-ec17-42d7-a918-7781a3a4f817","2017-05-13T07:39:29.843Z","2017-05-13T07:39:28.272Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-997, -965]","tutorial1.Checkpoint07",,,,"""slot0[PRCONS:RBS1:FLUO2:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,"""PRBAD3:RBS2:FLUO1:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"33a74593-0d92-4102-acbf-f1558412a6bb","2017-05-13T07:39:30.057Z","2017-05-13T07:39:28.486Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-997, -965]","tutorial1.Checkpoint07",,,,"""slot0[PRCONS:RBS1:FLUO2:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,"""PRBAD3:RBS2:FLUO1:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"c7ded2f1-fae0-4fc9-9fad-cafdcd85463e","2017-05-13T07:39:39.032Z","2017-05-13T07:39:37.462Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-997, -965]","tutorial1.Checkpoint07","""MOV""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"23007a9c-cdfa-450b-9b7b-82f4f475ff2d","2017-05-13T07:39:39.677Z","2017-05-13T07:39:38.105Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-997, -965]","tutorial1.Checkpoint07","""MOV""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:FLUO1:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"5b981eaa-2e3a-4b53-94ee-5225fdd54d47","2017-05-13T07:39:40.963Z","2017-05-13T07:39:39.391Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"remove","[-997, -965]","tutorial1.Checkpoint07","""FLUO1""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:null:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"9cb4ea79-087f-4c47-9186-47e4e88c898f","2017-05-13T07:39:41.719Z","2017-05-13T07:39:40.147Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-997, -965]","tutorial1.Checkpoint07","""MOV""",,,"""slot0[PRCONS:RBS1:MOV:DTER], slot1[PRBAD3:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"afadb633-cf82-429a-bed8-77827459ea52","2017-05-13T07:40:24.636Z","2017-05-13T07:40:23.064Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"remove","[-1000, -961]","tutorial1.Checkpoint07","""RBS1""",,,"""slot0[PRCONS:null:MOV:DTER], slot1[PRBAD3:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"891d40e0-c0a2-41ab-9354-cbcd44173246","2017-05-13T07:40:26.544Z","2017-05-13T07:40:24.971Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"remove","[-1000, -961]","tutorial1.Checkpoint07","""MOV""",,,"""slot0[PRCONS:null:null:DTER], slot1[PRBAD3:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"50f825ce-6931-4c79-a93e-6e3caa6ec495","2017-05-13T07:40:27.820Z","2017-05-13T07:40:26.246Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-1000, -961]","tutorial1.Checkpoint07","""FLUO1""",,,"""slot0[PRCONS:null:FLUO1:DTER], slot1[PRBAD3:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"f6615154-7f69-47b1-a400-9f1a9efd0314","2017-05-13T07:40:28.987Z","2017-05-13T07:40:27.415Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"remove","[-1000, -961]","tutorial1.Checkpoint07","""RBS2""",,,"""slot0[PRCONS:null:FLUO1:DTER], slot1[PRBAD3:null:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"ae7e58c1-89df-4b01-9ef7-3ac3405502a3","2017-05-13T07:40:31.113Z","2017-05-13T07:40:29.541Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-1000, -961]","tutorial1.Checkpoint07","""FLUO2""",,,"""slot0[PRCONS:null:FLUO1:DTER], slot1[PRBAD3:null:FLUO2:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"86f4faf3-b8b1-431d-a77b-7f437427c227","2017-05-13T07:40:33.351Z","2017-05-13T07:40:31.778Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-1000, -961]","tutorial1.Checkpoint07","""RBS2""",,,"""slot0[PRCONS:null:FLUO1:DTER], slot1[PRBAD3:RBS2:FLUO2:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"a80319e4-5846-42a3-bf48-3bb47cfb34ba","2017-05-13T07:40:33.986Z","2017-05-13T07:40:32.414Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"select","[-1000, -961]","tutorial1.Checkpoint07",,,,"""slot0[PRCONS:null:FLUO1:DTER], slot1[PRBAD3:RBS2:FLUO2:DTER]""",,,"""slot0""","""100""",,,,,,,,,,,,,"""100""",
"c7668763-2438-4478-b113-ca1c8fefbda9","2017-05-13T07:40:34.736Z","2017-05-13T07:40:33.164Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"add","[-1000, -961]","tutorial1.Checkpoint07","""RBS1""",,,"""slot0[PRCONS:RBS1:FLUO1:DTER], slot1[PRBAD3:RBS2:FLUO2:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"1b400efa-f92f-4592-aaf0-825748b8eb4c","2017-05-13T07:40:50.022Z","2017-05-13T07:40:48.450Z","915953b4-f9e1-41ca-acc4-4e4e90667102","abe5c0ef-e003-45e7-b71d-5dbade579080",,,,,,,"remove","[-955, -1028]","tutorial1.Checkpoint07","""FLUO1""",,,"""slot0[PRCONS:RBS1:null:DTER], slot1[PRBAD3:RBS2:FLUO2:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
