,coordinates,customData,customData.biobrick,customData.chapter,customData.controls,customData.count,customData.device,customData.devices,customData.dnabit,customData.duration,customData.energy,customData.graphics,customData.language,customData.life,userId,customData.message,customData.nanobot,customData.newtab,customData.option,customData.plasmid,customData.platform,customData.sametab,customData.slot,customData.sound,customData.source,customData.total,id,playerCustomData,sessionId,section,serverTime,type,userTime
61977,"[-60, -528]",,,,,,,,,,,,,,7f4a6b0a-dcc5-4d0c-ad54-6da0294d28ff,"""T1_RBS1""",,,,,,,,,,,20b285b1-6535-4272-880f-d90dd0a21b3d,,7ff4931d-e166-4df0-ae1f-c1c81575a4cb,tutorial.Checkpoint01,2018-04-27 09:13:48.864000+00:00,hint,2018-04-27 09:13:19.323000+00:00
61978,"[-60, -533]",,,,,,"""PRCONS:RBS1:MOV:DTER""","""slot0[PRCONS:RBS1:MOV:DTER]""",,,"""100""",,,"""100""",7f4a6b0a-dcc5-4d0c-ad54-6da0294d28ff,,,,,,,,,,,,6c3a9d41-a9b9-425a-aaa3-cd581e757901,,7ff4931d-e166-4df0-ae1f-c1c81575a4cb,tutorial.Checkpoint01,2018-04-27 09:13:53.836000+00:00,craft,2018-04-27 09:13:24.279000+00:00
61979,"[-60, -533]",,"""RBS1""",,,,,"""slot0[PRCONS:RBS1:MOV:DTER]""",,,"""100""",,,"""100""",7f4a6b0a-dcc5-4d0c-ad54-6da0294d28ff,,,,,,,,,,,,431b5d35-6da5-4695-b367-730559a336a8,,7ff4931d-e166-4df0-ae1f-c1c81575a4cb,tutorial.Checkpoint01,2018-04-27 09:13:53.837000+00:00,add,2018-04-27 09:13:24.281000+00:00
61980,"[-312, -311]",,,,,"""1""",,,,,,,,,7f4a6b0a-dcc5-4d0c-ad54-6da0294d28ff,,"""Nanobot1""",,,,,,,,,,d82ee41c-924f-47e5-a6c0-23a37800eda6,,7ff4931d-e166-4df0-ae1f-c1c81575a4cb,tutorial.Checkpoint01,2018-04-27 09:14:10.055000+00:00,pickup,2018-04-27 09:13:40.542000+00:00
61981,"[-339, -257]",,,"""2""",,,,"""slot0[PRCONS:RBS1:MOV:DTER]""",,,"""100""",,,"""100""",7f4a6b0a-dcc5-4d0c-ad54-6da0294d28ff,,,,,,,,,,,,0db04bc7-33e1-46d8-b674-4929a8707b89,,7ff4931d-e166-4df0-ae1f-c1c81575a4cb,tutorial.Checkpoint02,2018-04-27 09:14:13.955000+00:00,newfurthest,2018-04-27 09:13:44.396000+00:00
61982,"[-339, -257]",,,"""1""",,,,"""slot0[PRCONS:RBS1:MOV:DTER]""",,"""144""","""100""",,,"""100""",7f4a6b0a-dcc5-4d0c-ad54-6da0294d28ff,,,,,,,,,,,,6d9cfd0c-d3e7-4b45-a1fc-625fa8b35028,,7ff4931d-e166-4df0-ae1f-c1c81575a4cb,tutorial.Checkpoint02,2018-04-27 09:14:13.955000+00:00,newownrecord,2018-04-27 09:13:44.396000+00:00
61983,"[-339, -257]",,,,,,,"""slot0[PRCONS:RBS1:MOV:DTER]""",,,"""100""",,,"""100""",7f4a6b0a-dcc5-4d0c-ad54-6da0294d28ff,,,,,,,,,,,,ddb3b450-9a68-4bd3-9866-dc386dbe0d0f,,7ff4931d-e166-4df0-ae1f-c1c81575a4cb,tutorial.Checkpoint02,2018-04-27 09:14:14.023000+00:00,reach,2018-04-27 09:13:44.396000+00:00
61984,"[0, 0]",,,"""2""",,,,"""""",,,"""100""",,,"""100""",7f4a6b0a-dcc5-4d0c-ad54-6da0294d28ff,,,,,,,,,,,,fe8c8892-873e-4223-bc87-ada9fb4c76b2,,7ff4931d-e166-4df0-ae1f-c1c81575a4cb,,2018-04-27 09:14:20.235000+00:00,newfurthest,2018-04-27 09:13:50.721000+00:00
61985,"[-110, -623]",,,,,,"""PRCONS:RBS2:MOV:DTER""","""slot0[PRCONS:RBS2:MOV:DTER]""",,,"""100""",,,"""100""",7f4a6b0a-dcc5-4d0c-ad54-6da0294d28ff,,,,,,,,,,,,e6f74c1c-a91d-4abb-bd54-1ac101b025ff,,7ff4931d-e166-4df0-ae1f-c1c81575a4cb,,2018-04-27 09:14:20.272000+00:00,craft,2018-04-27 09:13:50.758000+00:00
61986,"[-110, -623]",,,,,,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,,"""100""",,,"""100""",7f4a6b0a-dcc5-4d0c-ad54-6da0294d28ff,,,,,,,,,,,,81491ec1-ffde-4855-b9f2-88180fa085e1,,7ff4931d-e166-4df0-ae1f-c1c81575a4cb,tutorial.Checkpoint01,2018-04-27 09:14:21.515000+00:00,reach,2018-04-27 09:13:51.984000+00:00
