,antecedants,consequents,support,confidence
495,"frozenset({'Q1', 'Q19'})","frozenset({'Q26', 'Q21', 'Q20'})",138,0.8679245283018868
496,"frozenset({'Q20', 'Q19'})","frozenset({'Q26', 'Q21', 'Q1'})",138,0.8518518518518519
497,"frozenset({'Q20', 'Q1'})","frozenset({'Q26', 'Q21', 'Q19'})",138,0.9452054794520548
498,"frozenset({'Q21', 'Q20', 'Q19'})","frozenset({'Q26', 'Q1'})",138,0.8961038961038961
499,"frozenset({'Q21', 'Q20', 'Q1'})","frozenset({'Q26', 'Q19'})",138,0.9857142857142858
500,"frozenset({'Q20', 'Q21'})","frozenset({'Q26', 'Q1', 'Q19'})",138,0.8903225806451613
501,"frozenset({'Q26', 'Q21', 'Q1', 'Q19'})",frozenset({'Q20'}),138,0.9583333333333334
502,"frozenset({'Q26', 'Q21', 'Q19'})","frozenset({'Q20', 'Q1'})",138,0.8734177215189873
503,"frozenset({'Q26', 'Q21', 'Q1'})","frozenset({'Q20', 'Q19'})",138,0.9452054794520548
504,"frozenset({'Q26', 'Q21'})","frozenset({'Q20', 'Q1', 'Q19'})",138,0.8571428571428571
505,"frozenset({'Q26', 'Q21', 'Q20', 'Q19'})",frozenset({'Q1'}),138,0.92
506,"frozenset({'Q26', 'Q21', 'Q20', 'Q1'})",frozenset({'Q19'}),138,1.0
507,"frozenset({'Q26', 'Q21', 'Q20'})","frozenset({'Q1', 'Q19'})",138,0.9139072847682119
508,"frozenset({'Q1', 'Q27', 'Q19'})",frozenset({'Q20'}),134,0.9370629370629371
509,"frozenset({'Q20', 'Q27', 'Q19'})",frozenset({'Q1'}),134,0.9115646258503401
510,"frozenset({'Q20', 'Q1', 'Q19'})",frozenset({'Q27'}),134,0.9241379310344827
511,"frozenset({'Q20', 'Q1'})","frozenset({'Q27', 'Q19'})",134,0.9178082191780822
512,"frozenset({'Q20', 'Q1', 'Q27'})",frozenset({'Q19'}),134,0.9925925925925926
513,"frozenset({'Q20', 'Q27'})","frozenset({'Q1', 'Q19'})",134,0.8993288590604027
514,"frozenset({'Q21', 'Q20', 'Q27'})",frozenset({'Q15'}),123,0.8601398601398601
515,"frozenset({'Q15', 'Q21', 'Q27'})",frozenset({'Q20'}),123,0.9389312977099237
516,"frozenset({'Q15', 'Q20', 'Q27'})",frozenset({'Q21'}),123,0.984
517,"frozenset({'Q15', 'Q21', 'Q20'})",frozenset({'Q27'}),123,0.9761904761904762
518,"frozenset({'Q15', 'Q20'})","frozenset({'Q21', 'Q27'})",123,0.9534883720930233
519,"frozenset({'Q15', 'Q21'})","frozenset({'Q20', 'Q27'})",123,0.917910447761194
520,"frozenset({'Q20', 'Q1', 'Q19'})",frozenset({'Q26'}),141,0.9724137931034482
521,"frozenset({'Q1', 'Q19'})","frozenset({'Q26', 'Q20'})",141,0.8867924528301887
522,"frozenset({'Q20', 'Q19'})","frozenset({'Q26', 'Q1'})",141,0.8703703703703703
523,"frozenset({'Q20', 'Q1'})","frozenset({'Q26', 'Q19'})",141,0.9657534246575342
524,frozenset({'Q20'}),"frozenset({'Q26', 'Q1', 'Q19'})",141,0.8545454545454545
525,"frozenset({'Q26', 'Q1', 'Q19'})",frozenset({'Q20'}),141,0.9276315789473685
526,"frozenset({'Q26', 'Q20', 'Q19'})",frozenset({'Q1'}),141,0.9215686274509803
527,"frozenset({'Q26', 'Q20', 'Q1'})",frozenset({'Q19'}),141,0.9929577464788732
528,"frozenset({'Q26', 'Q20'})","frozenset({'Q1', 'Q19'})",141,0.9096774193548387
529,"frozenset({'Q20', 'Q25', 'Q19'})",frozenset({'Q26'}),118,0.9672131147540983
530,"frozenset({'Q25', 'Q19'})","frozenset({'Q26', 'Q20'})",118,0.8872180451127819
531,"frozenset({'Q20', 'Q25'})","frozenset({'Q26', 'Q19'})",118,0.9516129032258065
532,"frozenset({'Q26', 'Q25', 'Q19'})",frozenset({'Q20'}),118,0.9291338582677166
533,"frozenset({'Q26', 'Q20', 'Q25'})",frozenset({'Q19'}),118,0.9915966386554622
534,"frozenset({'Q1', 'Q25', 'Q19'})",frozenset({'Q26'}),118,0.9752066115702479
535,"frozenset({'Q25', 'Q19'})","frozenset({'Q26', 'Q1'})",118,0.8872180451127819
536,"frozenset({'Q26', 'Q25', 'Q19'})",frozenset({'Q1'}),118,0.9291338582677166
537,"frozenset({'Q22', 'Q20', 'Q27'})",frozenset({'Q26'}),119,1.0
538,"frozenset({'Q22', 'Q27'})","frozenset({'Q26', 'Q20'})",119,0.937007874015748
539,"frozenset({'Q26', 'Q22', 'Q27'})",frozenset({'Q20'}),119,0.937007874015748
540,"frozenset({'Q26', 'Q20', 'Q22'})",frozenset({'Q27'}),119,0.9444444444444444
541,"frozenset({'Q22', 'Q20'})","frozenset({'Q26', 'Q27'})",119,0.9153846153846154
542,"frozenset({'Q26', 'Q22'})","frozenset({'Q20', 'Q27'})",119,0.875
543,"frozenset({'Q20', 'Q1', 'Q27'})",frozenset({'Q26'}),134,0.9925925925925926
544,"frozenset({'Q20', 'Q27'})","frozenset({'Q26', 'Q1'})",134,0.8993288590604027
545,"frozenset({'Q26', 'Q20', 'Q27'})",frozenset({'Q1'}),134,0.9115646258503401
546,"frozenset({'Q26', 'Q20', 'Q1'})",frozenset({'Q27'}),134,0.9436619718309859
547,"frozenset({'Q20', 'Q1'})","frozenset({'Q26', 'Q27'})",134,0.9178082191780822
548,"frozenset({'Q26', 'Q20'})","frozenset({'Q1', 'Q27'})",134,0.864516129032258
549,"frozenset({'Q22', 'Q1', 'Q19'})",frozenset({'Q26'}),122,0.976
550,"frozenset({'Q22', 'Q19'})","frozenset({'Q26', 'Q1'})",122,0.8714285714285714
551,"frozenset({'Q22', 'Q1'})","frozenset({'Q26', 'Q19'})",122,0.9606299212598425
552,"frozenset({'Q26', 'Q22', 'Q19'})",frozenset({'Q1'}),122,0.9104477611940298
553,"frozenset({'Q26', 'Q1', 'Q22'})",frozenset({'Q19'}),122,0.9838709677419355
554,"frozenset({'Q26', 'Q22'})","frozenset({'Q1', 'Q19'})",122,0.8970588235294118
555,"frozenset({'Q15', 'Q21', 'Q19'})",frozenset({'Q20'}),126,0.9545454545454546
556,"frozenset({'Q15', 'Q21'})","frozenset({'Q20', 'Q19'})",126,0.9402985074626866
557,"frozenset({'Q15', 'Q20', 'Q19'})",frozenset({'Q21'}),126,0.9767441860465116
558,"frozenset({'Q15', 'Q19'})","frozenset({'Q20', 'Q21'})",126,0.8873239436619719
559,"frozenset({'Q15', 'Q20'})","frozenset({'Q21', 'Q19'})",126,0.9767441860465116
560,"frozenset({'Q15', 'Q21', 'Q20'})",frozenset({'Q19'}),126,1.0
561,"frozenset({'Q26', 'Q21', 'Q27'})",frozenset({'Q15'}),130,0.8552631578947368
562,"frozenset({'Q15', 'Q21', 'Q27'})",frozenset({'Q26'}),130,0.9923664122137404
563,"frozenset({'Q15', 'Q27'})","frozenset({'Q26', 'Q21'})",130,0.896551724137931
564,"frozenset({'Q15', 'Q26', 'Q27'})",frozenset({'Q21'}),130,0.9219858156028369
565,"frozenset({'Q15', 'Q26', 'Q21'})",frozenset({'Q27'}),130,0.9774436090225563
566,"frozenset({'Q15', 'Q21'})","frozenset({'Q26', 'Q27'})",130,0.9701492537313433
567,"frozenset({'Q15', 'Q26'})","frozenset({'Q21', 'Q27'})",130,0.8843537414965986
568,"frozenset({'Q2', 'Q1', 'Q19'})",frozenset({'Q26'}),120,0.9836065573770492
569,"frozenset({'Q2', 'Q19'})","frozenset({'Q26', 'Q1'})",120,0.916030534351145
570,"frozenset({'Q26', 'Q2', 'Q19'})",frozenset({'Q1'}),120,0.9523809523809523
571,"frozenset({'Q21', 'Q1', 'Q27'})",frozenset({'Q26'}),137,1.0
572,"frozenset({'Q21', 'Q27'})","frozenset({'Q26', 'Q1'})",137,0.8954248366013072
573,"frozenset({'Q26', 'Q21', 'Q27'})",frozenset({'Q1'}),137,0.9013157894736842
574,"frozenset({'Q26', 'Q21', 'Q1'})",frozenset({'Q27'}),137,0.9383561643835616
575,"frozenset({'Q21', 'Q1'})","frozenset({'Q26', 'Q27'})",137,0.9133333333333333
576,"frozenset({'Q26', 'Q21'})","frozenset({'Q1', 'Q27'})",137,0.8509316770186336
577,"frozenset({'Q21', 'Q27', 'Q19'})",frozenset({'Q15'}),129,0.8657718120805369
578,"frozenset({'Q15', 'Q27', 'Q19'})",frozenset({'Q21'}),129,0.9626865671641791
579,"frozenset({'Q15', 'Q27'})","frozenset({'Q21', 'Q19'})",129,0.8896551724137931
580,"frozenset({'Q15', 'Q21', 'Q19'})",frozenset({'Q27'}),129,0.9772727272727273
581,"frozenset({'Q15', 'Q19'})","frozenset({'Q21', 'Q27'})",129,0.9084507042253521
582,"frozenset({'Q15', 'Q21'})","frozenset({'Q27', 'Q19'})",129,0.9626865671641791
583,"frozenset({'Q15', 'Q21', 'Q27'})",frozenset({'Q19'}),129,0.9847328244274809
584,"frozenset({'Q15', 'Q27', 'Q19'})",frozenset({'Q1'}),119,0.8880597014925373
585,"frozenset({'Q15', 'Q1', 'Q19'})",frozenset({'Q27'}),119,0.967479674796748
586,"frozenset({'Q15', 'Q1'})","frozenset({'Q27', 'Q19'})",119,0.9015151515151515
587,"frozenset({'Q15', 'Q1', 'Q27'})",frozenset({'Q19'}),119,0.952
588,"frozenset({'Q15', 'Q20', 'Q19'})",frozenset({'Q26'}),127,0.9844961240310077
589,"frozenset({'Q15', 'Q19'})","frozenset({'Q26', 'Q20'})",127,0.8943661971830986
590,"frozenset({'Q15', 'Q20'})","frozenset({'Q26', 'Q19'})",127,0.9844961240310077
591,"frozenset({'Q15', 'Q26', 'Q19'})",frozenset({'Q20'}),127,0.927007299270073
592,"frozenset({'Q15', 'Q26'})","frozenset({'Q20', 'Q19'})",127,0.8639455782312925
593,"frozenset({'Q15', 'Q26', 'Q20'})",frozenset({'Q19'}),127,1.0
594,"frozenset({'Q21', 'Q25', 'Q19'})",frozenset({'Q26'}),123,0.968503937007874
595,"frozenset({'Q25', 'Q19'})","frozenset({'Q26', 'Q21'})",123,0.924812030075188
596,"frozenset({'Q21', 'Q25'})","frozenset({'Q26', 'Q19'})",123,0.9534883720930233
597,"frozenset({'Q26', 'Q25', 'Q19'})",frozenset({'Q21'}),123,0.968503937007874
598,"frozenset({'Q26', 'Q21', 'Q25'})",frozenset({'Q19'}),123,0.984
599,"frozenset({'Q21', 'Q25', 'Q27'})",frozenset({'Q26'}),120,1.0
600,"frozenset({'Q26', 'Q21', 'Q25'})",frozenset({'Q27'}),120,0.96
601,"frozenset({'Q21', 'Q25'})","frozenset({'Q26', 'Q27'})",120,0.9302325581395349
602,"frozenset({'Q15', 'Q21', 'Q19'})",frozenset({'Q26'}),132,1.0
603,"frozenset({'Q15', 'Q19'})","frozenset({'Q26', 'Q21'})",132,0.9295774647887324
604,"frozenset({'Q15', 'Q21'})","frozenset({'Q26', 'Q19'})",132,0.9850746268656716
605,"frozenset({'Q15', 'Q26', 'Q19'})",frozenset({'Q21'}),132,0.9635036496350365
606,"frozenset({'Q15', 'Q26'})","frozenset({'Q21', 'Q19'})",132,0.8979591836734694
607,"frozenset({'Q15', 'Q26', 'Q21'})",frozenset({'Q19'}),132,0.9924812030075187
608,"frozenset({'Q22', 'Q21', 'Q1'})",frozenset({'Q26'}),119,0.9754098360655737
609,"frozenset({'Q22', 'Q1'})","frozenset({'Q26', 'Q21'})",119,0.937007874015748
610,"frozenset({'Q22', 'Q21'})","frozenset({'Q26', 'Q1'})",119,0.8814814814814815
611,"frozenset({'Q26', 'Q1', 'Q22'})",frozenset({'Q21'}),119,0.9596774193548387
612,"frozenset({'Q26', 'Q22'})","frozenset({'Q21', 'Q1'})",119,0.875
613,"frozenset({'Q26', 'Q21', 'Q22'})",frozenset({'Q1'}),119,0.9083969465648855
614,"frozenset({'Q17', 'Q20', 'Q19'})",frozenset({'Q26'}),117,0.9831932773109243
615,"frozenset({'Q17', 'Q19'})","frozenset({'Q26', 'Q20'})",117,0.9140625
616,frozenset({'Q17'}),"frozenset({'Q26', 'Q20', 'Q19'})",117,0.8540145985401459
617,"frozenset({'Q17', 'Q20'})","frozenset({'Q26', 'Q19'})",117,0.975
618,"frozenset({'Q26', 'Q17', 'Q19'})",frozenset({'Q20'}),117,0.936
619,"frozenset({'Q26', 'Q17'})","frozenset({'Q20', 'Q19'})",117,0.8931297709923665
620,"frozenset({'Q26', 'Q17', 'Q20'})",frozenset({'Q19'}),117,0.9915254237288136
621,"frozenset({'Q22', 'Q27', 'Q19'})",frozenset({'Q21'}),124,0.9841269841269841
622,"frozenset({'Q22', 'Q27'})","frozenset({'Q21', 'Q19'})",124,0.9763779527559056
623,"frozenset({'Q22', 'Q21', 'Q19'})",frozenset({'Q27'}),124,0.9185185185185185
624,"frozenset({'Q22', 'Q19'})","frozenset({'Q21', 'Q27'})",124,0.8857142857142857
625,frozenset({'Q22'}),"frozenset({'Q21', 'Q27', 'Q19'})",124,0.8611111111111112
626,"frozenset({'Q22', 'Q21'})","frozenset({'Q27', 'Q19'})",124,0.9185185185185185
627,"frozenset({'Q22', 'Q21', 'Q27'})",frozenset({'Q19'}),124,1.0
628,"frozenset({'Q17', 'Q27', 'Q19'})",frozenset({'Q15'}),119,0.9754098360655737
629,"frozenset({'Q15', 'Q27', 'Q19'})",frozenset({'Q17'}),119,0.8880597014925373
630,"frozenset({'Q15', 'Q17', 'Q19'})",frozenset({'Q27'}),119,0.952
631,"frozenset({'Q17', 'Q19'})","frozenset({'Q15', 'Q27'})",119,0.9296875
632,"frozenset({'Q15', 'Q17'})","frozenset({'Q27', 'Q19'})",119,0.8947368421052632
633,frozenset({'Q17'}),"frozenset({'Q15', 'Q27', 'Q19'})",119,0.8686131386861314
634,"frozenset({'Q15', 'Q17', 'Q27'})",frozenset({'Q19'}),119,0.937007874015748
635,"frozenset({'Q17', 'Q27'})","frozenset({'Q15', 'Q19'})",119,0.9083969465648855
636,"frozenset({'Q17', 'Q21', 'Q27'})",frozenset({'Q26'}),120,0.9917355371900827
637,"frozenset({'Q17', 'Q27'})","frozenset({'Q26', 'Q21'})",120,0.916030534351145
638,"frozenset({'Q26', 'Q17', 'Q27'})",frozenset({'Q21'}),120,0.9448818897637795
639,"frozenset({'Q21', 'Q26', 'Q17'})",frozenset({'Q27'}),120,0.975609756097561
640,"frozenset({'Q26', 'Q17'})","frozenset({'Q21', 'Q27'})",120,0.916030534351145
641,"frozenset({'Q17', 'Q21'})","frozenset({'Q26', 'Q27'})",120,0.967741935483871
642,frozenset({'Q17'}),"frozenset({'Q26', 'Q21', 'Q27'})",120,0.8759124087591241
643,"frozenset({'Q26', 'Q20', 'Q19'})",frozenset({'Q21'}),150,0.9803921568627451
644,"frozenset({'Q26', 'Q19'})","frozenset({'Q20', 'Q21'})",150,0.8982035928143712
645,"frozenset({'Q26', 'Q20'})","frozenset({'Q21', 'Q19'})",150,0.967741935483871
646,"frozenset({'Q20', 'Q21', 'Q19'})",frozenset({'Q26'}),150,0.974025974025974
647,"frozenset({'Q21', 'Q19'})","frozenset({'Q26', 'Q20'})",150,0.9146341463414634
648,frozenset({'Q21'}),"frozenset({'Q26', 'Q20', 'Q19'})",150,0.8875739644970414
649,"frozenset({'Q20', 'Q19'})","frozenset({'Q26', 'Q21'})",150,0.9259259259259259
650,frozenset({'Q20'}),"frozenset({'Q26', 'Q21', 'Q19'})",150,0.9090909090909091
651,"frozenset({'Q21', 'Q20'})","frozenset({'Q26', 'Q19'})",150,0.967741935483871
652,"frozenset({'Q26', 'Q21', 'Q19'})",frozenset({'Q20'}),150,0.9493670886075949
653,"frozenset({'Q26', 'Q21'})","frozenset({'Q20', 'Q19'})",150,0.9316770186335404
654,"frozenset({'Q26', 'Q21', 'Q20'})",frozenset({'Q19'}),150,0.9933774834437086
655,"frozenset({'Q15', 'Q20', 'Q27'})",frozenset({'Q26'}),124,0.992
656,"frozenset({'Q15', 'Q27'})","frozenset({'Q26', 'Q20'})",124,0.8551724137931035
657,"frozenset({'Q15', 'Q26', 'Q27'})",frozenset({'Q20'}),124,0.8794326241134752
658,"frozenset({'Q15', 'Q26', 'Q20'})",frozenset({'Q27'}),124,0.9763779527559056
659,"frozenset({'Q15', 'Q20'})","frozenset({'Q26', 'Q27'})",124,0.9612403100775194
660,"frozenset({'Q25', 'Q27', 'Q19'})",frozenset({'Q21'}),118,0.9672131147540983
661,"frozenset({'Q21', 'Q25', 'Q19'})",frozenset({'Q27'}),118,0.9291338582677166
662,"frozenset({'Q25', 'Q19'})","frozenset({'Q21', 'Q27'})",118,0.8872180451127819
663,"frozenset({'Q21', 'Q25'})","frozenset({'Q27', 'Q19'})",118,0.9147286821705426
664,"frozenset({'Q21', 'Q25', 'Q27'})",frozenset({'Q19'}),118,0.9833333333333333
665,"frozenset({'Q2', 'Q27', 'Q19'})",frozenset({'Q21'}),117,0.9669421487603306
666,"frozenset({'Q2', 'Q21', 'Q19'})",frozenset({'Q27'}),117,0.9512195121951219
667,"frozenset({'Q2', 'Q19'})","frozenset({'Q21', 'Q27'})",117,0.8931297709923665
668,"frozenset({'Q2', 'Q21'})","frozenset({'Q27', 'Q19'})",117,0.936
669,"frozenset({'Q2', 'Q21', 'Q27'})",frozenset({'Q19'}),117,0.9831932773109243
670,"frozenset({'Q20', 'Q27', 'Q19'})",frozenset({'Q26'}),145,0.9863945578231292
671,"frozenset({'Q27', 'Q19'})","frozenset({'Q26', 'Q20'})",145,0.90625
672,"frozenset({'Q20', 'Q27'})","frozenset({'Q26', 'Q19'})",145,0.9731543624161074
673,"frozenset({'Q26', 'Q27', 'Q19'})",frozenset({'Q20'}),145,0.9294871794871795
674,"frozenset({'Q26', 'Q20', 'Q19'})",frozenset({'Q27'}),145,0.9477124183006536
675,"frozenset({'Q20', 'Q19'})","frozenset({'Q26', 'Q27'})",145,0.8950617283950617
676,frozenset({'Q20'}),"frozenset({'Q26', 'Q27', 'Q19'})",145,0.8787878787878788
677,"frozenset({'Q26', 'Q19'})","frozenset({'Q20', 'Q27'})",145,0.8682634730538922
678,"frozenset({'Q26', 'Q20'})","frozenset({'Q27', 'Q19'})",145,0.9354838709677419
679,"frozenset({'Q26', 'Q20', 'Q27'})",frozenset({'Q19'}),145,0.9863945578231292
680,"frozenset({'Q1', 'Q27', 'Q19'})",frozenset({'Q21'}),135,0.9440559440559441
681,"frozenset({'Q21', 'Q27', 'Q19'})",frozenset({'Q1'}),135,0.9060402684563759
682,"frozenset({'Q21', 'Q1', 'Q19'})",frozenset({'Q27'}),135,0.9183673469387755
683,"frozenset({'Q21', 'Q1'})","frozenset({'Q27', 'Q19'})",135,0.9
684,"frozenset({'Q21', 'Q1', 'Q27'})",frozenset({'Q19'}),135,0.9854014598540146
685,"frozenset({'Q21', 'Q27'})","frozenset({'Q1', 'Q19'})",135,0.8823529411764706
686,"frozenset({'Q26', 'Q2', 'Q20'})",frozenset({'Q21'}),118,0.9833333333333333
687,"frozenset({'Q20', 'Q2', 'Q21'})",frozenset({'Q26'}),118,0.9915966386554622
688,"frozenset({'Q2', 'Q21'})","frozenset({'Q26', 'Q20'})",118,0.944
689,"frozenset({'Q2', 'Q20'})","frozenset({'Q26', 'Q21'})",118,0.9672131147540983
690,"frozenset({'Q26', 'Q2', 'Q21'})",frozenset({'Q20'}),118,0.9672131147540983
691,"frozenset({'Q20', 'Q27', 'Q19'})",frozenset({'Q15'}),125,0.8503401360544217
692,"frozenset({'Q15', 'Q27', 'Q19'})",frozenset({'Q20'}),125,0.9328358208955224
693,"frozenset({'Q15', 'Q27'})","frozenset({'Q20', 'Q19'})",125,0.8620689655172413
694,"frozenset({'Q15', 'Q20', 'Q19'})",frozenset({'Q27'}),125,0.9689922480620154
695,"frozenset({'Q15', 'Q19'})","frozenset({'Q20', 'Q27'})",125,0.8802816901408451
696,"frozenset({'Q15', 'Q20'})","frozenset({'Q27', 'Q19'})",125,0.9689922480620154
697,"frozenset({'Q15', 'Q20', 'Q27'})",frozenset({'Q19'}),125,1.0
698,"frozenset({'Q2', 'Q21', 'Q27'})",frozenset({'Q26'}),118,0.9915966386554622
699,"frozenset({'Q26', 'Q2', 'Q21'})",frozenset({'Q27'}),118,0.9672131147540983
700,"frozenset({'Q2', 'Q21'})","frozenset({'Q26', 'Q27'})",118,0.944
701,"frozenset({'Q22', 'Q20', 'Q19'})",frozenset({'Q21'}),128,0.9846153846153847
702,"frozenset({'Q22', 'Q19'})","frozenset({'Q20', 'Q21'})",128,0.9142857142857143
703,frozenset({'Q22'}),"frozenset({'Q20', 'Q21', 'Q19'})",128,0.8888888888888888
704,"frozenset({'Q22', 'Q20'})","frozenset({'Q21', 'Q19'})",128,0.9846153846153847
705,"frozenset({'Q22', 'Q21', 'Q19'})",frozenset({'Q20'}),128,0.9481481481481482
706,"frozenset({'Q22', 'Q21'})","frozenset({'Q20', 'Q19'})",128,0.9481481481481482
707,"frozenset({'Q22', 'Q21', 'Q20'})",frozenset({'Q19'}),128,1.0
708,"frozenset({'Q26', 'Q17', 'Q21'})",frozenset({'Q15'}),119,0.967479674796748
709,"frozenset({'Q15', 'Q26', 'Q21'})",frozenset({'Q17'}),119,0.8947368421052632
710,"frozenset({'Q15', 'Q17', 'Q26'})",frozenset({'Q21'}),119,0.937007874015748
711,"frozenset({'Q26', 'Q17'})","frozenset({'Q15', 'Q21'})",119,0.9083969465648855
712,"frozenset({'Q15', 'Q17', 'Q21'})",frozenset({'Q26'}),119,0.9916666666666667
713,"frozenset({'Q17', 'Q21'})","frozenset({'Q15', 'Q26'})",119,0.9596774193548387
714,"frozenset({'Q15', 'Q21'})","frozenset({'Q26', 'Q17'})",119,0.8880597014925373
715,"frozenset({'Q15', 'Q17'})","frozenset({'Q26', 'Q21'})",119,0.8947368421052632
716,frozenset({'Q17'}),"frozenset({'Q15', 'Q26', 'Q21'})",119,0.8686131386861314
717,"frozenset({'Q21', 'Q27', 'Q19'})",frozenset({'Q26'}),149,1.0
718,"frozenset({'Q27', 'Q19'})","frozenset({'Q26', 'Q21'})",149,0.93125
719,"frozenset({'Q21', 'Q27'})","frozenset({'Q26', 'Q19'})",149,0.9738562091503268
720,"frozenset({'Q26', 'Q27', 'Q19'})",frozenset({'Q21'}),149,0.9551282051282052
721,"frozenset({'Q26', 'Q21', 'Q19'})",frozenset({'Q27'}),149,0.9430379746835443
722,"frozenset({'Q21', 'Q19'})","frozenset({'Q26', 'Q27'})",149,0.9085365853658537
723,frozenset({'Q21'}),"frozenset({'Q26', 'Q27', 'Q19'})",149,0.8816568047337278
724,"frozenset({'Q26', 'Q19'})","frozenset({'Q21', 'Q27'})",149,0.8922155688622755
725,"frozenset({'Q26', 'Q21'})","frozenset({'Q27', 'Q19'})",149,0.9254658385093167
726,"frozenset({'Q26', 'Q21', 'Q27'})",frozenset({'Q19'}),149,0.9802631578947368
727,"frozenset({'Q2', 'Q27', 'Q19'})",frozenset({'Q26'}),120,0.9917355371900827
728,"frozenset({'Q26', 'Q2', 'Q19'})",frozenset({'Q27'}),120,0.9523809523809523
729,"frozenset({'Q2', 'Q19'})","frozenset({'Q26', 'Q27'})",120,0.916030534351145
730,"frozenset({'Q2', 'Q21', 'Q19'})",frozenset({'Q26'}),121,0.983739837398374
731,"frozenset({'Q2', 'Q19'})","frozenset({'Q26', 'Q21'})",121,0.9236641221374046
732,"frozenset({'Q2', 'Q21'})","frozenset({'Q26', 'Q19'})",121,0.968
733,"frozenset({'Q26', 'Q2', 'Q19'})",frozenset({'Q21'}),121,0.9603174603174603
734,"frozenset({'Q26', 'Q2', 'Q21'})",frozenset({'Q19'}),121,0.9918032786885246
735,"frozenset({'Q2', 'Q20', 'Q19'})",frozenset({'Q26'}),119,0.9834710743801653
736,"frozenset({'Q2', 'Q19'})","frozenset({'Q26', 'Q20'})",119,0.9083969465648855
737,"frozenset({'Q2', 'Q20'})","frozenset({'Q26', 'Q19'})",119,0.9754098360655737
738,"frozenset({'Q26', 'Q2', 'Q19'})",frozenset({'Q20'}),119,0.9444444444444444
739,"frozenset({'Q26', 'Q2', 'Q20'})",frozenset({'Q19'}),119,0.9916666666666667
740,"frozenset({'Q22', 'Q20', 'Q27'})",frozenset({'Q21'}),118,0.9915966386554622
741,"frozenset({'Q22', 'Q27'})","frozenset({'Q20', 'Q21'})",118,0.9291338582677166
742,"frozenset({'Q22', 'Q21', 'Q27'})",frozenset({'Q20'}),118,0.9516129032258065
743,"frozenset({'Q22', 'Q21', 'Q20'})",frozenset({'Q27'}),118,0.921875
744,"frozenset({'Q22', 'Q20'})","frozenset({'Q21', 'Q27'})",118,0.9076923076923077
745,"frozenset({'Q22', 'Q21'})","frozenset({'Q20', 'Q27'})",118,0.8740740740740741
746,"frozenset({'Q12', 'Q21', 'Q19'})",frozenset({'Q26'}),117,0.9915254237288136
747,"frozenset({'Q12', 'Q19'})","frozenset({'Q26', 'Q21'})",117,0.9435483870967742
748,"frozenset({'Q12', 'Q21'})","frozenset({'Q26', 'Q19'})",117,0.975
749,"frozenset({'Q26', 'Q12', 'Q19'})",frozenset({'Q21'}),117,0.975
750,"frozenset({'Q26', 'Q12', 'Q21'})",frozenset({'Q19'}),117,0.9915254237288136
751,"frozenset({'Q22', 'Q1', 'Q19'})",frozenset({'Q20'}),118,0.944
752,"frozenset({'Q22', 'Q1'})","frozenset({'Q20', 'Q19'})",118,0.9291338582677166
753,"frozenset({'Q22', 'Q20', 'Q19'})",frozenset({'Q1'}),118,0.9076923076923077
754,"frozenset({'Q22', 'Q20', 'Q1'})",frozenset({'Q19'}),118,1.0
755,"frozenset({'Q22', 'Q20'})","frozenset({'Q1', 'Q19'})",118,0.9076923076923077
756,"frozenset({'Q22', 'Q21', 'Q20'})",frozenset({'Q26'}),125,0.9765625
757,"frozenset({'Q22', 'Q20'})","frozenset({'Q26', 'Q21'})",125,0.9615384615384616
758,frozenset({'Q22'}),"frozenset({'Q26', 'Q21', 'Q20'})",125,0.8680555555555556
759,"frozenset({'Q22', 'Q21'})","frozenset({'Q26', 'Q20'})",125,0.9259259259259259
760,"frozenset({'Q26', 'Q20', 'Q22'})",frozenset({'Q21'}),125,0.9920634920634921
761,"frozenset({'Q26', 'Q22'})","frozenset({'Q20', 'Q21'})",125,0.9191176470588235
762,"frozenset({'Q26', 'Q21', 'Q22'})",frozenset({'Q20'}),125,0.9541984732824428
763,"frozenset({'Q22', 'Q1', 'Q19'})",frozenset({'Q21'}),122,0.976
764,"frozenset({'Q22', 'Q19'})","frozenset({'Q21', 'Q1'})",122,0.8714285714285714
765,"frozenset({'Q22', 'Q1'})","frozenset({'Q21', 'Q19'})",122,0.9606299212598425
766,"frozenset({'Q22', 'Q21', 'Q19'})",frozenset({'Q1'}),122,0.9037037037037037
767,"frozenset({'Q22', 'Q21', 'Q1'})",frozenset({'Q19'}),122,1.0
768,"frozenset({'Q22', 'Q21'})","frozenset({'Q1', 'Q19'})",122,0.9037037037037037
769,"frozenset({'Q22', 'Q20', 'Q19'})",frozenset({'Q26'}),126,0.9692307692307692
770,"frozenset({'Q22', 'Q19'})","frozenset({'Q26', 'Q20'})",126,0.9
771,frozenset({'Q22'}),"frozenset({'Q26', 'Q20', 'Q19'})",126,0.875
772,"frozenset({'Q22', 'Q20'})","frozenset({'Q26', 'Q19'})",126,0.9692307692307692
773,"frozenset({'Q26', 'Q22', 'Q19'})",frozenset({'Q20'}),126,0.9402985074626866
774,"frozenset({'Q26', 'Q22'})","frozenset({'Q20', 'Q19'})",126,0.9264705882352942
775,"frozenset({'Q26', 'Q20', 'Q22'})",frozenset({'Q19'}),126,1.0
776,"frozenset({'Q26', 'Q17', 'Q27'})",frozenset({'Q15'}),123,0.968503937007874
